                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                     297                                     1251                  5.0000000000000000E+001                  2.0000000000000000E-003                  4.3757084500308288E+006                  3.1241900045352356E+001                  2.1431915926006477E+004                  7.8086710155403183E+005                  6.4094347411341033E+001                 -5.1170374181440508E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9764558372017831E-001                  1.8609800686392029E-004                  6.1812702962038134E-004                  1.7216746126030554E-005                  1.1252523142462373E-003                  4.8782782240058026E+001                 -5.1923711834906546E-007                  1.5110644480196060E+001                  2.8702713124019723E-004                  3.3571248101159831E+001                  7.0325804919165406E-003                  3.8850698292431041E-002                  1.3370857881123889E-002                  2.1458672440921530E-002                  4.8782782240058026E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3528104190701514E+005                  1.1197399775242595E+003                  6.2472579703990149E+005                  7.4234528079557384E+005                  5.1739710825472447E+005                  3.5610323087662495E+004                  3.5244579533013864E+004                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.3808685698269288E+014                                  "15140"                               "gfortran"                                 "10.2.0"                   "x86_64-linux-20.12.1"                                 "CRMATH"                               "20220515" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66 
                                    logT                                   logRho                                     logP                                     logE                                  entropy                                     logR                               luminosity                                lum_erg_s                                     logL                           log_L_div_Ledd                                      rho                             total_energy                    total_energy_integral                                 velocity                             vel_km_per_s                                    dr_dt                                    dv_dt                                  dlnR_dt                              log_sig_RTI                        boost_for_eta_RTI                             v_div_csound                           v_div_v_escape                                       dr                                   radius                                     rmid                              temperature                                        x                                        y                                        z                                      tau                                   logtau                                 pressure                          pgas_div_ptotal                                  logPgas                                   energy                                    grada                                   free_e                                  opacity                        mlt_mixing_length                             log_conv_vel                      conv_vel_div_csound                            log_mlt_D_mix                                    gradT                                    gradr                          gradT_sub_grada                                     mass                                       dm                                    omega                                log_omega                                log_j_rot                            log_J_div_M53                             log_J_inside                            log_abs_shear                                    v_rot                                    i_rot                                    j_rot                                   fp_rot                                   ft_rot                                log_am_nu                                  r_polar                              log_r_polar                             r_equatorial                         log_r_equatorial                              r_e_div_r_p                               omega_crit                     omega_div_omega_crit 
                 5.0059120273760334E+000                 -8.2180546458519466E+000                  5.5465339259470356E+000                  1.4228766637203185E+001                  6.3795120085579477E+001                  1.8068197300443987E+000                  7.8086710155403183E+005                  2.9891592647488342E+039                  5.8925771261013828E+000                 -1.2126175751537240E-001                  6.0526471148647595E-009                 -1.2825564457919085E+015                 -6.0357311917715684E+050                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.1874458580381599E+001                  0.0000000000000000E+000                  2.0604072026115440E-011                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0272648303532739E-005                  0.0000000000000000E+000                  3.2070376953125000E+004                  6.4094347411341033E+001                  6.4094347180850946E+001                  1.0137060241320875E+005                  7.5398136902549995E-001                  2.4401801804549511E-001                  2.0006129290048857E-003                  6.6666666666666663E+002                  2.8239087409443187E+000                  3.5199291821532359E+005                  2.4343899336342628E-001                  4.9329240694640326E+000                  1.6934276134361394E+014                  2.5170616337419843E-001                  7.2693707115612549E-001                  6.1716025987418699E-001                  2.6790763941318796E+011                 -9.8999999999999986E+001                  0.0000000000000000E+000                  1.6047907821991597E+001                  2.5612784261204463E-001                  2.5613046156765301E-001                  4.4216792378461989E-003                  4.8782782240058026E+001                  4.8500082863140034E+022                  1.6074395887766124E-006                 -5.7938653398681037E+000                  1.9336704360911320E+001                 -3.7801536143060982E-001                  5.2435762248410839E+001                 -9.8999999999999986E+001                  7.2096732586432751E+001                  1.3507335923629448E+025                  2.1712226502546485E+019                  9.7592408260497798E-001                  9.9971786660951589E-001                  1.7056871707806838E+001                  6.3356101487211127E+001                  1.8017884458118363E+000                  6.4470185456108950E+001                  1.8093589195123141E+000                  1.0175844779389198E+000                  4.1829223764785263E-006                  3.8428625829051755E-001 
                 5.0059120513158355E+000                 -8.2180545834475449E+000                  5.5465340194152102E+000                  1.4228766666208227E+001                  6.3795120435991784E+001                  1.8068197269208617E+000                  7.8086710155417351E+005                  2.9891592647493764E+039                  5.8925771261014619E+000                 -1.2126175751529360E-001                  6.0526479845784293E-009                 -1.2825564473110360E+015                 -6.0357311917709462E+050                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.1874456750770179E+001                  0.0000000000000000E+000                  2.0604071763989493E-011                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0272647950518074E-005                  0.0000000000000000E+000                  4.6735137695312500E+004                  6.4094346950361057E+001                  6.4094346614475228E+001                  1.0137060800110450E+005                  7.5398136902549995E-001                  2.4401801804549511E-001                  2.0006129290048857E-003                  6.6666678646398759E+002                  2.8239088189852852E+000                  3.5199299397069355E+005                  2.4343898937233593E-001                  4.9329241558121133E+000                  1.6934277265343753E+014                  2.5170616331316664E-001                  7.2693707118005546E-001                  6.1716026305127036E-001                  2.6790764335796790E+011                  5.2176246860077660E+000                  1.8454925552156578E-002                  1.6047907879582699E+001                  2.5612784259789922E-001                  2.5613046155454938E-001                  4.4216792485380352E-003                  4.8782782240033640E+001                  7.0677687316055857E+022                  1.6074395887766126E-006                 -5.7938653398681037E+000                  1.9336704354664246E+001                 -3.7801536144701542E-001                  5.2435762248394077E+001                  3.0103000143085001E-001                  7.2096732067897946E+001                  1.3507335729334267E+025                  2.1712226190228722E+019                  9.7592408260497798E-001                  9.9971786660951589E-001                  1.7056871691531835E+001                  6.3356101031540767E+001                  1.8017884426882993E+000                  6.4470184992425871E+001                  1.8093589163887771E+000                  1.0175844779389198E+000                  4.1829224319216590E-006                  3.8428625319694143E-001 
                 5.0059120974321187E+000                 -8.2180544632352639E+000                  5.5465341994670139E+000                  1.4228766722081929E+001                  6.3795121111008250E+001                  1.8068197223690310E+000                  7.8086710155416187E+005                  2.9891592647493317E+039                  5.8925771261014557E+000                 -1.2126175486323786E-001                  6.0526496599456124E-009                 -1.2825564502373798E+015                 -6.0357311917700398E+050                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.1874454084552781E+001                  0.0000000000000000E+000                  2.0604071382005510E-011                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0272647219762003E-005                  0.0000000000000000E+000                  1.0507131445312500E+005                  6.4094346278589640E+001                  6.4094345523441248E+001                  1.0137061876531184E+005                  7.5398136902549995E-001                  2.4401801804549511E-001                  2.0006129290048857E-003                  6.6666696104096332E+002                  2.8239089327119755E+000                  3.5199313990159810E+005                  2.4343898168411754E-001                  4.9329243221481569E+000                  1.6934279444005581E+014                  2.5170616319559813E-001                  7.2693707122615303E-001                  6.1716026917141842E-001                  2.6790766047086746E+011                  5.2176283147749585E+000                  1.8455078491419901E-002                  1.6047908065300138E+001                  2.5612784255613025E-001                  2.5613046151603019E-001                  4.4216792791582082E-003                  4.8782782239998085E+001                  1.5889968921824764E+023                  1.6074395887766135E-006                 -5.7938653398681037E+000                  1.9336704345560584E+001                 -3.7801536147092263E-001                  5.2435762248369642E+001                  3.0103001067071949E-001                  7.2096731312253766E+001                  1.3507335446194104E+025                  2.1712225735098024E+019                  9.7592408260497798E-001                  9.9971786660951589E-001                  1.7056884966286155E+001                  6.3356100367506883E+001                  1.8017884381364686E+000                  6.4470184316715304E+001                  1.8093589118369464E+000                  1.0175844779389198E+000                  4.1829223439839190E-006                  3.8428626127580656E-001 
                 5.0059122019755122E+000                 -8.2180541907199327E+000                  5.5465346076357589E+000                  1.4228766848745007E+001                  6.3795122641244099E+001                  1.8068197121354705E+000                  7.8086710155413509E+005                  2.9891592647492295E+039                  5.8925771261014406E+000                 -1.2126174890081627E-001                  6.0526534579223662E-009                 -1.2825564568712265E+015                 -6.0357311917680020E+050                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.1874448090277397E+001                  0.0000000000000000E+000                  2.0604070523216293E-011                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0272645576853703E-005                  0.0000000000000000E+000                  2.3906665722656250E+005                  6.4094344768293325E+001                  6.4094343050119591E+001                  1.0137064316725629E+005                  7.5398136902549995E-001                  2.4401801804549511E-001                  2.0006129290048857E-003                  6.6666735353015554E+002                  2.8239091883956231E+000                  3.5199347072013631E+005                  2.4343896425523931E-001                  4.9329246992238289E+000                  1.6934284382931559E+014                  2.5170616292907533E-001                  7.2693707133065355E-001                  6.1716028304548742E-001                  2.6790769894462180E+011                  5.2176285747462376E+000                  1.8455086677062065E-002                  1.6047908482835496E+001                  2.5612784246222170E-001                  2.5613046142942786E-001                  4.4216793479975869E-003                  4.8782782239918177E+001                  3.6154144459999978E+023                  1.6074395887766137E-006                 -5.7938653398681037E+000                  1.9336704325093464E+001                 -3.7801536152467219E-001                  5.2435762248314703E+001                  3.0103002339269469E-001                  7.2096729613392100E+001                  1.3507334809630043E+025                  2.1712224711859757E+019                  9.7592408260497798E-001                  9.9971786660951589E-001                  1.7056884863682988E+001                  6.3356098874606346E+001                  1.8017884279029082E+000                  6.4470182797562870E+001                  1.8093589016033860E+000                  1.0175844779389198E+000                  4.1829220032788751E-006                  3.8428629257647812E-001 
                 5.0059123901411651E+000                 -8.2180537002248428E+000                  5.5465353422908583E+000                  1.4228767076723509E+001                  6.3795125395488846E+001                  1.8068196888512547E+000                  7.8086710155407432E+005                  2.9891592647489968E+039                  5.8925771261014068E+000                 -1.2126173533463434E-001                  6.0526602938334965E-009                 -1.2825564688113518E+015                 -6.0357311917633646E+050                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.1874434451604444E+001                  0.0000000000000000E+000                  2.0604068569226156E-011                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0272641838775992E-005                  0.0000000000000000E+000                  3.8034091015625000E+005                  6.4094341331946382E+001                  6.4094338598434078E+001                  1.0137068708786357E+005                  7.5398136902549995E-001                  2.4401801804549511E-001                  2.0006129290048857E-003                  6.6666824655344840E+002                  2.8239097701472664E+000                  3.5199406615486514E+005                  2.4343893288532231E-001                  4.9329253779150743E+000                  1.6934293272415434E+014                  2.5170616244936578E-001                  7.2693707151874198E-001                  6.1716030801726396E-001                  2.6790778648322253E+011                  5.2176291661532472E+000                  1.8455106657877054E-002                  1.6047909432686648E+001                  2.5612784224856783E-001                  2.5613046123239602E-001                  4.4216795046411739E-003                  4.8782782239736349E+001                  5.7519160066225177E+023                  1.6074395887766145E-006                 -5.7938653398681037E+000                  1.9336704278525033E+001                 -3.7801536164696670E-001                  5.2435762248189711E+001                  3.0103002340624196E-001                  7.2096725748006222E+001                  1.3507333361268637E+025                  2.1712222383706305E+019                  9.7592408260497798E-001                  9.9971786660951589E-001                  1.7056884630207751E+001                  6.3356095477839609E+001                  1.8017884046186923E+000                  6.4470179341065773E+001                  1.8093588783191701E+000                  1.0175844779389198E+000                  4.1829221207707449E-006                  3.8428628178246549E-001 
                 5.0059126202965638E+000                 -8.2180531002737247E+000                  5.5465362408866437E+000                  1.4228767355575707E+001                  6.3795128764324907E+001                  1.8068196518074422E+000                  7.8086710155397770E+005                  2.9891592647486269E+039                  5.8925771261013526E+000                 -1.2126171375143437E-001                  6.0526686552172373E-009                 -1.2825564834161518E+015                 -6.0357311917559874E+050                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.1874412753326709E+001                  0.0000000000000000E+000                  2.0604065460552903E-011                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0272635891726435E-005                  0.0000000000000000E+000                  3.7728989257812500E+005                  6.4094335864921661E+001                  6.4094333153336805E+001                  1.0137074080951566E+005                  7.5398136902549995E-001                  2.4401801804549511E-001                  2.0006129290048857E-003                  6.6666966730229217E+002                  2.8239106956791611E+000                  3.5199479446416802E+005                  2.4343889451534387E-001                  4.9329262080589036E+000                  1.6934304145605409E+014                  2.5170616186261130E-001                  7.2693707174880207E-001                  6.1716033856196562E-001                  2.6790792575179126E+011                  5.2176301066899997E+000                  1.8455140325426687E-002                  1.6047910943307244E+001                  2.5612784190877280E-001                  2.5613046091903946E-001                  4.4216797539655128E-003                  4.8782782239447080E+001                  5.7057825001762826E+023                  1.6074395887766152E-006                 -5.7938653398681028E+000                  1.9336704204437407E+001                 -3.7801536184153078E-001                  5.2435762247990858E+001                  3.0103000175792549E-001                  7.2096719598405940E+001                  1.3507331057011484E+025                  2.1712218679752143E+019                  9.7592408260497798E-001                  9.9971786660951589E-001                  1.7056884258680562E+001                  6.3356090073784706E+001                  1.8017883675748798E+000                  6.4470173841983382E+001                  1.8093588412753574E+000                  1.0175844779389198E+000                  4.1829233435426126E-006                  3.8428616944608845E-001 
                 5.0059129849758186E+000                 -8.2180521496590053E+000                  5.5465376647033127E+000                  1.4228767797416770E+001                  6.3795134102357665E+001                  1.8068196150607843E+000                  7.8086710155388201E+005                  2.9891592647482606E+039                  5.8925771261012994E+000                 -1.2126169234134389E-001                  6.0526819037443331E-009                 -1.2825565065563922E+015                 -6.0357311917486692E+050                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.1874391229185235E+001                  0.0000000000000000E+000                  2.0604062376833558E-011                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0272629992391029E-005                  0.0000000000000000E+000                  8.2316954003906250E+005                  6.4094330441752291E+001                  6.4094324525628252E+001                  1.0137082593107100E+005                  7.5398136902549995E-001                  2.4401801804549511E-001                  2.0006129290048857E-003                  6.6667107665626384E+002                  2.8239116137860378E+000                  3.5199594846657518E+005                  2.4343883371731295E-001                  4.9329275234119985E+000                  1.6934321374179744E+014                  2.5170616093288639E-001                  7.2693707211332892E-001                  6.1716038695928033E-001                  2.6790806390348212E+011                  5.2176310392122911E+000                  1.8455169970070795E-002                  1.6047912441166822E+001                  2.5612784157172752E-001                  2.5613046060821315E-001                  4.4216800013171520E-003                  4.8782782239160127E+001                  1.2448876719806315E+024                  1.6074395887766167E-006                 -5.7938653398681028E+000                  1.9336704130944092E+001                 -3.7801536203453412E-001                  5.2435762247793598E+001                  3.0103006891133505E-001                  7.2096713498136523E+001                  1.3507328771238805E+025                  2.1712215005510668E+019                  9.7592408260497798E-001                  9.9971786660951589E-001                  1.7056883890064164E+001                  6.3356084713080016E+001                  1.8017883308282219E+000                  6.4470168387013501E+001                  1.8093588045286997E+000                  1.0175844779389198E+000                  4.1829208309987465E-006                  3.8428640027423422E-001 
                 5.0059135362566565E+000                 -8.2180507126247875E+000                  5.5465398170688713E+000                  1.4228768465340286E+001                  6.3795142171669660E+001                  1.8068195348870661E+000                  7.8086710155367281E+005                  2.9891592647474597E+039                  5.8925771261011830E+000                 -1.2126164562866289E-001                  6.0527019314576884E-009                 -1.2825565415380908E+015                 -6.0357311917327027E+050                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.1874344268024018E+001                  0.0000000000000000E+000                  2.0604055648812969E-011                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0272617121268584E-005                  0.0000000000000000E+000                  9.9155189257812500E+005                  6.4094318609503617E+001                  6.4094311483214852E+001                  1.0137095460834325E+005                  7.5398136902549995E-001                  2.4401801804549511E-001                  2.0006129290048857E-003                  6.6667415158594201E+002                  2.8239136169056551E+000                  3.5199769296452549E+005                  2.4343874181078287E-001                  4.9329295118164262E+000                  1.6934347418351694E+014                  2.5170615952745035E-001                  7.2693707266437579E-001                  6.1716046012281400E-001                  2.6790836532259485E+011                  5.2176295633980097E+000                  1.8455092165732243E-002                  1.6047915711571420E+001                  2.5612784083655782E-001                  2.5613045993027739E-001                  4.4216805411854132E-003                  4.8782782238534054E+001                  1.4995383447854429E+024                  1.6074395887766179E-006                 -5.7938653398681028E+000                  1.9336703970596655E+001                 -3.7801536245562883E-001                  5.2435762247363208E+001                  3.0103002725562938E-001                  7.2096700188593658E+001                  1.3507323784150024E+025                  2.1712206989066744E+019                  9.7592408260497798E-001                  9.9971786660951589E-001                  1.7056869768886216E+001                  6.3356073017116515E+001                  1.8017882506545038E+000                  6.4470156485382603E+001                  1.8093587243549816E+000                  1.0175844779389198E+000                  4.1829233897420824E-006                  3.8428616520173275E-001 
                 5.0059145035541022E+000                 -8.2180481911685952E+000                  5.5465435936839613E+000                  1.4228769637316310E+001                  6.3795156331242353E+001                  1.8068194383134999E+000                  7.8086710155342089E+005                  2.9891592647464955E+039                  5.8925771261010436E+000                 -1.2126158936028390E-001                  6.0527370727447589E-009                 -1.2825566029125692E+015                 -6.0357311917134704E+050                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.1874287701072348E+001                  0.0000000000000000E+000                  2.0604047544612247E-011                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0272601617339747E-005                  0.0000000000000000E+000                  2.1926246669921875E+006                  6.4094304356925036E+001                  6.4094288598522269E+001                  1.0137118039056873E+005                  7.5398136902549995E-001                  2.4401801804549511E-001                  2.0006129290048857E-003                  6.6667785551641452E+002                  2.8239160297667101E+000                  3.5200075394189049E+005                  2.4343858054133108E-001                  4.9329330007268730E+000                  1.6934393117011800E+014                  2.5170615706131377E-001                  7.2693707363125348E-001                  6.1716058849542788E-001                  2.6790872840004190E+011                  5.2176320207621290E+000                  1.8455170111909142E-002                  1.6047919652799944E+001                  2.5612783995106037E-001                  2.5613045911374516E-001                  4.4216811915617216E-003                  4.8782782237779912E+001                  3.3159551083453351E+024                  1.6074395887766190E-006                 -5.7938653398681019E+000                  1.9336703723201715E+001                 -3.7801536296286142E-001                  5.2435762246844789E+001                  3.3677442929319673E-001                  7.2096681375615475E+001                  1.3507316089733563E+025                  2.1712194620757127E+019                  9.7592424585614401E-001                  9.9971787030819848E-001                  1.7056868811703509E+001                  6.3356063722785436E+001                  1.8017881869435317E+000                  6.4470139662481600E+001                  1.8093586110297715E+000                  1.0175843616890532E+000                  4.1829178956576648E-006                  3.8428666994523619E-001 
